match_id,season,date,target_runs,wickets_lost_inn1,winner,is_high_target,run_wickets_pressure_inn1,chasing_team_won,city_encoded,venue_encoded,team1_bat_first_encoded,team2_chase_encoded,toss_winner_encoded,toss_decision_encoded
598002,2013,06-04-2013,149,6,Mumbai Indians,0,21.285714285714285,0,7,18,5,0,5,0
598005,2013,08-04-2013,145,6,Rajasthan Royals,0,20.714285714285715,0,17,29,7,3,3,1
598006,2013,09-04-2013,210,5,Mumbai Indians,1,35.0,0,23,37,5,1,5,0
598007,2013,10-04-2013,139,10,Chennai Super Kings,0,12.636363636363637,1,6,26,6,0,0,1
598008,2013,11-04-2013,155,8,Royal Challengers Bengaluru,0,17.22222222222222,1,2,16,3,8,8,1
598010,2013,12-04-2013,115,8,Sunrisers Hyderabad,0,12.777777777777779,1,9,11,1,9,1,0
598012,2013,13-04-2013,166,6,Chennai Super Kings,0,23.714285714285715,1,7,18,8,0,0,1
598013,2013,14-04-2013,181,4,Kolkata Knight Riders,0,36.2,0,20,10,3,9,3,0
598014,2013,14-04-2013,125,10,Rajasthan Royals,0,11.363636363636363,1,17,29,6,7,7,1
598016,2013,16-04-2013,158,9,Punjab Kings,0,15.8,0,6,26,6,3,3,1
598019,2013,17-04-2013,180,3,Rajasthan Royals,0,45.0,0,17,29,7,5,7,0
598020,2013,18-04-2013,170,4,Chennai Super Kings,0,34.0,0,9,11,0,1,0,0
598021,2013,19-04-2013,124,9,Sunrisers Hyderabad,0,12.4,1,15,27,6,9,6,0
598022,2013,20-04-2013,120,9,Chennai Super Kings,0,12.0,1,20,10,3,0,3,0
598023,2013,20-04-2013,118,10,Royal Challengers Bengaluru,0,10.727272727272727,1,2,16,7,8,8,1
598024,2013,21-04-2013,162,4,Delhi Capitals,0,32.4,1,9,11,5,1,5,0
598026,2013,22-04-2013,186,4,Chennai Super Kings,0,37.2,1,7,18,7,0,7,0
598028,2013,16-05-2013,172,4,Punjab Kings,0,34.4,0,10,12,6,1,1,1
598029,2013,24-04-2013,160,6,Mumbai Indians,0,22.857142857142858,1,20,10,3,5,3,0
598030,2013,25-04-2013,160,6,Chennai Super Kings,0,22.857142857142858,1,7,18,9,0,9,0
598031,2013,26-04-2013,150,6,Kolkata Knight Riders,0,21.428571428571427,1,20,10,6,3,6,0
598032,2013,27-04-2013,145,9,Rajasthan Royals,0,14.5,1,17,29,9,7,9,0
598033,2013,27-04-2013,195,7,Mumbai Indians,1,24.375,0,23,37,5,8,5,0
598034,2013,28-04-2013,201,3,Chennai Super Kings,1,50.25,0,7,18,0,3,3,1
598036,2013,29-04-2013,172,6,Rajasthan Royals,0,24.571428571428573,1,17,29,8,7,7,1
598037,2013,29-04-2013,175,3,Mumbai Indians,0,43.75,0,23,37,5,6,5,0
598039,2013,01-05-2013,130,4,Sunrisers Hyderabad,0,26.0,1,15,27,5,9,5,0
598040,2013,01-05-2013,137,7,Delhi Capitals,0,17.125,1,28,30,3,1,3,0
598041,2013,02-05-2013,187,4,Chennai Super Kings,0,37.4,0,7,18,0,6,0,0
598043,2013,03-05-2013,133,6,Kolkata Knight Riders,0,19.0,1,20,10,7,3,7,0
598044,2013,04-05-2013,81,10,Sunrisers Hyderabad,0,7.363636363636363,1,15,27,1,9,1,0
598045,2013,14-05-2013,175,5,Punjab Kings,0,29.166666666666668,1,2,16,8,6,6,1
598046,2013,05-05-2013,140,5,Mumbai Indians,0,23.333333333333332,0,23,37,5,0,5,0
598048,2013,09-04-2013,162,6,Royal Challengers Bengaluru,0,23.142857142857142,1,2,16,9,8,9,0
598049,2013,07-05-2013,155,4,Rajasthan Royals,0,31.0,1,17,29,1,7,1,0
598050,2013,07-05-2013,171,6,Mumbai Indians,0,24.428571428571427,0,23,37,5,3,5,0
598051,2013,08-05-2013,224,3,Chennai Super Kings,1,56.0,0,15,27,0,9,9,1
598052,2013,09-05-2013,146,6,Rajasthan Royals,0,20.857142857142858,1,6,26,6,7,7,1
598054,2013,10-05-2013,184,4,Royal Challengers Bengaluru,0,36.8,0,9,11,8,1,1,1
598056,2013,11-05-2013,151,7,Sunrisers Hyderabad,0,18.875,0,6,26,9,6,6,1
598057,2013,12-05-2013,116,9,Kolkata Knight Riders,0,11.6,1,29,14,8,3,3,1
598058,2013,12-05-2013,142,4,Rajasthan Royals,0,28.4,1,17,29,0,7,7,1
598059,2013,23-04-2013,121,7,Punjab Kings,0,15.125,1,9,11,1,6,6,1
598060,2013,13-05-2013,179,3,Mumbai Indians,0,44.75,1,23,37,9,5,9,0
598062,2013,14-05-2013,169,4,Chennai Super Kings,0,33.8,0,7,18,0,1,0,0
598063,2013,15-05-2013,167,8,Mumbai Indians,0,18.555555555555557,0,23,37,5,7,7,1
598064,2013,06-05-2013,191,3,Punjab Kings,1,47.75,1,6,26,8,6,6,1
598065,2013,17-05-2013,137,9,Sunrisers Hyderabad,0,13.7,0,15,27,9,7,9,0
598066,2013,18-05-2013,184,8,Punjab Kings,0,20.444444444444443,0,10,12,6,5,5,1
598068,2013,18-05-2013,107,2,Royal Challengers Bengaluru,0,35.666666666666664,0,2,16,8,0,0,1
598069,2013,19-05-2013,131,7,Sunrisers Hyderabad,0,16.375,1,15,27,3,9,3,0
598070,2013,21-05-2013,193,1,Chennai Super Kings,1,96.5,0,9,11,0,5,0,0
598071,2013,22-05-2013,133,7,Rajasthan Royals,0,16.625,1,9,11,9,7,9,0
598072,2013,24-05-2013,166,6,Mumbai Indians,0,23.714285714285715,1,20,10,7,5,7,0
598073,2013,26-05-2013,149,9,Mumbai Indians,0,14.9,0,20,10,5,0,5,0
729279,2014,16-04-2014,164,5,Kolkata Knight Riders,0,27.333333333333332,0,0,32,3,5,3,0
729281,2014,17-04-2014,146,4,Royal Challengers Bengaluru,0,29.2,1,30,31,1,8,8,1
729283,2014,18-04-2014,206,4,Punjab Kings,1,41.2,1,0,32,0,6,0,0
729285,2014,18-04-2014,134,6,Rajasthan Royals,0,19.142857142857142,1,0,32,9,7,7,1
729287,2014,19-04-2014,116,9,Royal Challengers Bengaluru,0,11.6,1,11,9,5,8,8,1
729289,2014,19-04-2014,167,5,Delhi Capitals,0,27.833333333333332,1,11,9,3,1,3,0
729291,2014,20-04-2014,192,5,Punjab Kings,1,32.0,1,30,31,7,6,6,1
729293,2014,21-04-2014,178,7,Chennai Super Kings,0,22.25,0,0,32,0,1,0,0
729295,2014,22-04-2014,194,6,Punjab Kings,1,27.714285714285715,0,30,31,6,9,9,1
729297,2014,23-04-2014,141,6,Chennai Super Kings,0,20.142857142857142,0,11,9,0,7,7,1
729299,2014,24-04-2014,151,7,Kolkata Knight Riders,0,18.875,0,30,31,3,8,8,1
729301,2014,25-04-2014,185,1,Sunrisers Hyderabad,0,92.5,0,11,9,9,1,9,0
729303,2014,25-04-2014,142,7,Chennai Super Kings,0,17.75,1,11,9,5,0,5,0
729305,2014,26-04-2014,71,10,Rajasthan Royals,0,6.454545454545454,1,0,32,8,7,7,1
729307,2014,26-04-2014,133,9,Punjab Kings,0,13.3,0,0,32,6,3,3,1
729309,2014,27-04-2014,126,7,Delhi Capitals,0,15.75,1,30,31,5,1,5,0
729311,2014,27-04-2014,146,5,Chennai Super Kings,0,24.333333333333332,1,30,31,9,0,9,0
729313,2014,28-04-2014,125,8,Punjab Kings,0,13.88888888888889,1,11,9,8,6,6,1
729317,2014,30-04-2014,173,5,Sunrisers Hyderabad,0,28.833333333333332,0,11,9,9,5,5,1
733971,2014,02-05-2014,149,3,Chennai Super Kings,0,37.25,0,29,14,0,3,0,0
733973,2014,03-05-2014,169,5,Mumbai Indians,0,28.166666666666668,1,23,37,6,5,6,0
733975,2014,03-05-2014,153,5,Rajasthan Royals,0,25.5,1,9,11,1,7,7,1
733977,2014,04-05-2014,156,6,Royal Challengers Bengaluru,0,22.285714285714285,1,2,16,9,8,8,1
733979,2014,05-05-2014,171,6,Rajasthan Royals,0,24.428571428571427,0,1,28,7,3,3,1
733981,2014,05-05-2014,179,5,Chennai Super Kings,0,29.833333333333332,1,9,11,1,0,0,1
733983,2014,06-05-2014,188,5,Mumbai Indians,0,31.333333333333332,0,23,37,5,8,8,1
733985,2014,07-05-2014,161,5,Kolkata Knight Riders,0,26.833333333333332,1,9,11,1,3,1,0
733987,2014,07-05-2014,232,4,Punjab Kings,1,46.4,0,8,1,6,0,0,1
733989,2014,08-05-2014,135,9,Sunrisers Hyderabad,0,13.5,0,1,28,9,7,7,1
733991,2014,09-05-2014,199,8,Punjab Kings,1,22.11111111111111,0,2,16,6,8,8,1
733993,2014,10-05-2014,43,7,Sunrisers Hyderabad,0,5.375,1,9,11,1,9,9,1
733995,2014,10-05-2014,158,6,Chennai Super Kings,0,22.571428571428573,1,23,37,5,0,0,1
733997,2014,11-05-2014,150,8,Kolkata Knight Riders,0,16.666666666666668,1,8,1,6,3,3,1
733999,2014,11-05-2014,191,5,Rajasthan Royals,1,31.833333333333332,1,2,16,8,7,8,0
734001,2014,12-05-2014,158,3,Mumbai Indians,0,39.5,1,15,27,9,5,9,0
734003,2014,13-05-2014,149,8,Chennai Super Kings,0,16.555555555555557,1,29,14,7,0,7,0
734005,2014,13-05-2014,187,4,Royal Challengers Bengaluru,0,37.4,0,2,16,8,1,1,1
734007,2014,14-05-2014,206,5,Punjab Kings,1,34.333333333333336,1,15,27,9,6,6,1
734009,2014,14-05-2014,142,5,Kolkata Knight Riders,0,23.666666666666668,1,8,1,5,3,3,1
734011,2014,15-05-2014,202,6,Rajasthan Royals,1,28.857142857142858,0,1,28,7,1,1,1
734013,2014,18-05-2014,139,4,Royal Challengers Bengaluru,0,27.8,1,29,14,0,8,0,0
734015,2014,18-05-2014,143,8,Kolkata Knight Riders,0,15.88888888888889,1,15,27,9,3,9,0
734017,2014,19-05-2014,179,3,Mumbai Indians,0,44.75,0,1,28,5,7,5,0
734019,2014,19-05-2014,165,7,Punjab Kings,0,20.625,1,9,11,1,6,6,1
734021,2014,20-05-2014,161,6,Sunrisers Hyderabad,0,23.0,1,15,27,8,9,8,0
734023,2014,20-05-2014,155,4,Kolkata Knight Riders,0,31.0,1,20,10,0,3,3,1
734025,2014,21-05-2014,157,8,Mumbai Indians,0,17.444444444444443,1,6,26,6,5,5,1
734027,2014,22-05-2014,196,4,Kolkata Knight Riders,1,39.2,0,20,10,3,8,8,1
734029,2014,22-05-2014,186,3,Sunrisers Hyderabad,0,46.5,1,29,14,0,9,9,1
734031,2014,23-05-2014,174,10,Mumbai Indians,0,15.818181818181818,0,23,37,5,1,1,1
734033,2014,23-05-2014,180,4,Punjab Kings,0,36.0,0,6,26,6,7,7,1
734035,2014,24-05-2014,155,6,Chennai Super Kings,0,22.142857142857142,1,2,16,8,0,0,1
734037,2014,24-05-2014,161,7,Kolkata Knight Riders,0,20.125,1,20,10,9,3,3,1
734039,2014,25-05-2014,116,10,Punjab Kings,0,10.545454545454545,1,6,26,1,6,6,1
734041,2014,25-05-2014,190,4,Mumbai Indians,1,38.0,1,23,37,7,5,5,1
734043,2014,27-05-2014,164,8,Kolkata Knight Riders,0,18.22222222222222,0,20,10,3,6,6,1
734045,2014,28-05-2014,174,8,Chennai Super Kings,0,19.333333333333332,1,23,4,5,0,0,1
734047,2014,30-05-2014,227,6,Punjab Kings,1,32.42857142857143,0,23,37,6,0,0,1
734049,2014,01-06-2014,200,4,Kolkata Knight Riders,1,40.0,1,2,16,6,3,3,1
829705,2015,08-04-2015,169,3,Kolkata Knight Riders,0,42.25,1,20,10,5,3,3,1
829707,2015,09-04-2015,151,7,Chennai Super Kings,0,18.875,0,7,18,0,1,1,1
829709,2015,10-04-2015,163,7,Rajasthan Royals,0,20.375,0,27,20,7,6,6,1
829711,2015,11-04-2015,210,4,Chennai Super Kings,1,42.0,0,7,18,0,9,0,0
829713,2015,11-04-2015,178,6,Royal Challengers Bengaluru,0,25.428571428571427,1,20,10,3,8,8,1
829715,2015,12-04-2015,185,3,Rajasthan Royals,0,46.25,1,9,11,1,7,7,1
829717,2015,12-04-2015,178,5,Punjab Kings,0,29.666666666666668,0,23,37,6,5,5,1
829719,2015,13-04-2015,167,10,Sunrisers Hyderabad,0,15.181818181818182,1,2,16,8,9,9,1
829721,2015,14-04-2015,165,6,Rajasthan Royals,0,23.571428571428573,1,1,28,5,7,5,0
829723,2015,30-04-2015,166,9,Kolkata Knight Riders,0,16.6,1,20,10,0,3,3,1
829725,2015,15-04-2015,166,7,Delhi Capitals,0,20.75,1,27,20,6,1,6,0
829727,2015,16-04-2015,128,5,Rajasthan Royals,0,21.333333333333332,1,31,8,9,7,7,1
829729,2015,17-04-2015,184,7,Chennai Super Kings,0,23.0,1,23,37,5,0,5,0
829731,2015,18-04-2015,168,4,Delhi Capitals,0,33.6,0,31,8,1,9,1,0
829733,2015,18-04-2015,156,9,Kolkata Knight Riders,0,15.6,1,27,20,6,3,3,1
829735,2015,19-04-2015,157,4,Rajasthan Royals,0,31.4,1,1,28,0,7,0,0
829737,2015,19-04-2015,210,7,Mumbai Indians,1,26.25,0,2,16,5,8,8,1
829739,2015,20-04-2015,147,8,Kolkata Knight Riders,0,16.333333333333332,1,9,11,1,3,3,1
829743,2015,22-04-2015,118,4,Sunrisers Hyderabad,0,23.6,0,31,8,9,3,3,1
829745,2015,22-04-2015,182,8,Chennai Super Kings,0,20.22222222222222,0,2,16,0,8,8,1
829747,2015,23-04-2015,191,4,Delhi Capitals,1,38.2,0,9,11,1,5,5,1
829749,2015,24-04-2015,131,9,Royal Challengers Bengaluru,0,13.1,1,1,28,7,8,8,1
829751,2015,25-04-2015,158,8,Mumbai Indians,0,17.555555555555557,0,23,37,5,9,5,0
829753,2015,25-04-2015,193,3,Chennai Super Kings,1,48.25,0,7,18,0,6,0,0
829757,2015,26-04-2015,96,10,Royal Challengers Bengaluru,0,8.727272727272727,1,9,11,1,8,8,1
829759,2015,27-04-2015,151,6,Sunrisers Hyderabad,0,21.571428571428573,0,6,26,9,6,6,1
829761,2015,07-05-2015,172,7,Kolkata Knight Riders,0,21.5,0,20,10,3,1,3,0
829765,2015,28-04-2015,135,6,Chennai Super Kings,0,19.285714285714285,0,7,18,0,3,3,1
829767,2015,01-05-2015,119,8,Delhi Capitals,0,13.222222222222221,1,9,11,6,1,1,1
829769,2015,01-05-2015,188,5,Mumbai Indians,0,31.333333333333332,0,23,37,5,7,7,1
829771,2015,02-05-2015,112,4,Royal Challengers Bengaluru,0,22.4,1,2,16,3,8,8,1
829773,2015,02-05-2015,193,7,Sunrisers Hyderabad,1,24.125,0,15,27,9,0,0,1
829775,2015,03-05-2015,173,3,Mumbai Indians,0,43.25,0,6,26,5,6,5,0
829777,2015,03-05-2015,190,2,Rajasthan Royals,1,63.333333333333336,0,23,4,7,1,1,1
829779,2015,04-05-2015,149,9,Chennai Super Kings,0,14.9,0,7,18,0,8,0,0
829781,2015,04-05-2015,168,7,Kolkata Knight Riders,0,21.0,0,20,10,3,9,9,1
829783,2015,05-05-2015,153,6,Mumbai Indians,0,21.857142857142858,1,23,37,1,5,1,0
829785,2015,06-05-2015,227,3,Royal Challengers Bengaluru,1,56.75,0,2,16,8,6,6,1
829787,2015,07-05-2015,202,4,Sunrisers Hyderabad,1,40.4,0,23,4,9,7,7,1
829789,2015,08-05-2015,159,5,Mumbai Indians,0,26.5,1,7,18,0,5,0,0
829791,2015,09-05-2015,184,5,Kolkata Knight Riders,0,30.666666666666668,1,20,10,6,3,6,0
829793,2015,09-05-2015,164,4,Sunrisers Hyderabad,0,32.8,0,28,30,9,1,9,0
829795,2015,10-05-2015,236,1,Royal Challengers Bengaluru,1,118.0,0,23,37,8,5,8,0
829797,2015,10-05-2015,158,5,Chennai Super Kings,0,26.333333333333332,0,7,18,0,7,0,0
829799,2015,11-05-2015,186,5,Sunrisers Hyderabad,0,31.0,0,15,27,9,6,9,0
829801,2015,12-05-2015,120,6,Delhi Capitals,0,17.142857142857142,1,28,30,0,1,0,0
829803,2015,13-05-2015,107,6,Punjab Kings,0,15.285714285714286,0,6,26,6,8,8,1
829805,2015,14-05-2015,172,4,Mumbai Indians,0,34.4,0,23,37,5,3,3,1
829807,2015,15-05-2015,81,3,Royal Challengers Bengaluru,0,20.25,1,15,27,9,8,9,0
829809,2015,16-05-2015,131,7,Chennai Super Kings,0,16.375,1,6,26,6,0,6,0
829811,2015,16-05-2015,200,6,Rajasthan Royals,1,28.571428571428573,0,23,4,7,3,7,0
829815,2015,17-05-2015,114,10,Mumbai Indians,0,10.363636363636363,1,15,27,9,5,9,0
829817,2015,19-05-2015,188,6,Mumbai Indians,0,26.857142857142858,0,23,37,5,0,5,0
829819,2015,20-05-2015,181,4,Royal Challengers Bengaluru,0,36.2,0,27,20,8,7,8,0
829821,2015,22-05-2015,140,8,Chennai Super Kings,0,15.555555555555555,1,29,14,8,0,0,1
829823,2015,24-05-2015,203,5,Mumbai Indians,1,33.833333333333336,0,20,10,5,0,0,1
980903,2016,10-04-2016,99,10,Kolkata Knight Riders,0,9.0,1,20,10,1,3,3,1
980907,2016,12-04-2016,228,4,Royal Challengers Bengaluru,1,45.6,0,2,16,8,9,9,1
980909,2016,13-04-2016,188,5,Mumbai Indians,0,31.333333333333332,1,20,10,3,5,5,1
980913,2016,15-04-2016,112,9,Delhi Capitals,0,11.2,1,9,11,6,1,1,1
980915,2016,16-04-2016,143,7,Kolkata Knight Riders,0,17.875,1,15,27,9,3,9,0
980921,2016,17-04-2016,192,5,Delhi Capitals,1,32.0,1,2,16,8,1,1,1
980923,2016,18-04-2016,143,6,Sunrisers Hyderabad,0,20.428571428571427,1,15,27,5,9,9,1
980925,2016,19-04-2016,139,8,Kolkata Knight Riders,0,15.444444444444445,1,6,25,6,3,3,1
980927,2016,20-04-2016,171,7,Mumbai Indians,0,21.375,1,23,37,8,5,5,1
980933,2016,23-04-2016,165,4,Delhi Capitals,0,33.0,0,9,11,1,5,5,1
980935,2016,23-04-2016,144,6,Sunrisers Hyderabad,0,20.571428571428573,1,15,27,6,9,9,1
980941,2016,25-04-2016,190,6,Mumbai Indians,1,27.142857142857142,0,6,25,5,6,6,1
980947,2016,28-04-2016,175,5,Mumbai Indians,0,29.166666666666668,1,23,37,3,5,5,1
980951,2016,30-04-2016,187,8,Delhi Capitals,0,20.77777777777778,0,9,11,1,3,3,1
980953,2016,30-04-2016,195,5,Sunrisers Hyderabad,1,32.5,0,15,27,9,8,8,1
980959,2016,02-05-2016,186,7,Kolkata Knight Riders,0,23.25,1,2,16,8,3,3,1
980963,2016,04-05-2016,165,3,Kolkata Knight Riders,0,41.25,0,20,10,3,6,6,1
980971,2016,07-05-2016,182,5,Punjab Kings,0,30.333333333333332,0,6,25,6,1,1,1
980973,2016,08-05-2016,178,3,Sunrisers Hyderabad,0,44.5,0,31,8,9,5,5,1
980977,2016,09-05-2016,176,6,Royal Challengers Bengaluru,0,25.142857142857142,0,6,25,8,6,6,1
980981,2016,11-05-2016,152,4,Mumbai Indians,0,30.4,1,2,16,8,5,5,1
980983,2016,12-05-2016,147,8,Delhi Capitals,0,16.333333333333332,1,15,27,9,1,1,1
980985,2016,13-05-2016,125,9,Punjab Kings,0,12.5,1,31,8,5,6,5,0
980991,2016,15-05-2016,180,4,Sunrisers Hyderabad,0,36.0,1,6,25,6,9,6,0
980993,2016,15-05-2016,207,4,Mumbai Indians,1,41.4,0,31,8,5,1,1,1
980995,2016,16-05-2016,184,5,Royal Challengers Bengaluru,0,30.666666666666668,1,20,10,3,8,8,1
980999,2016,18-05-2016,203,3,Royal Challengers Bengaluru,1,50.75,0,2,16,8,6,6,1
981003,2016,20-05-2016,159,7,Delhi Capitals,0,19.875,1,28,30,9,1,1,1
981009,2016,22-05-2016,172,6,Kolkata Knight Riders,0,24.571428571428573,0,20,10,3,9,9,1
981011,2016,22-05-2016,139,8,Royal Challengers Bengaluru,0,15.444444444444445,1,28,30,1,8,8,1
981015,2016,25-05-2016,163,8,Sunrisers Hyderabad,0,18.11111111111111,0,9,11,9,3,3,1
981019,2016,29-05-2016,209,7,Sunrisers Hyderabad,1,26.125,0,2,16,9,8,9,0
1082591,2017,05-04-2017,208,4,Sunrisers Hyderabad,1,41.6,0,15,27,9,8,8,1
1082595,2017,08-04-2017,158,8,Royal Challengers Bengaluru,0,17.555555555555557,0,2,17,8,1,8,0
1082597,2017,09-04-2017,179,7,Mumbai Indians,0,22.375,1,23,37,3,5,5,1
1082598,2017,10-04-2017,149,4,Punjab Kings,0,29.8,1,16,13,8,6,8,0
1082600,2017,12-04-2017,159,8,Mumbai Indians,0,17.666666666666668,1,23,37,9,5,5,1
1082601,2017,13-04-2017,171,9,Kolkata Knight Riders,0,17.1,1,20,10,6,3,3,1
1082602,2017,14-04-2017,143,5,Mumbai Indians,0,23.833333333333332,1,2,16,8,5,5,1
1082604,2017,15-04-2017,173,6,Kolkata Knight Riders,0,24.714285714285715,0,20,10,3,9,9,1
1082605,2017,15-04-2017,189,6,Delhi Capitals,0,27.0,0,9,11,1,6,1,0
1082608,2017,17-04-2017,169,7,Kolkata Knight Riders,0,21.125,1,9,11,1,3,1,0
1082609,2017,17-04-2017,160,6,Sunrisers Hyderabad,0,22.857142857142858,0,15,27,9,6,6,1
1082611,2017,19-04-2017,192,4,Sunrisers Hyderabad,1,38.4,0,15,27,9,1,9,0
1082612,2017,20-04-2017,199,4,Mumbai Indians,1,39.8,1,16,13,6,5,5,1
1082614,2017,22-04-2017,143,8,Mumbai Indians,0,15.88888888888889,0,23,37,5,1,1,1
1082617,2017,23-04-2017,132,10,Kolkata Knight Riders,0,12.0,0,20,10,3,8,8,1
1082622,2017,28-04-2017,161,6,Kolkata Knight Riders,0,23.0,1,20,10,1,3,3,1
1082623,2017,28-04-2017,208,3,Sunrisers Hyderabad,1,52.0,0,6,25,9,6,6,1
1082626,2017,30-04-2017,68,10,Punjab Kings,0,6.181818181818182,1,6,25,1,6,6,1
1082627,2017,30-04-2017,210,3,Sunrisers Hyderabad,1,52.5,0,15,27,9,3,3,1
1082628,2017,01-05-2017,163,8,Mumbai Indians,0,18.11111111111111,1,23,37,8,5,8,0
1082630,2017,02-05-2017,186,3,Delhi Capitals,0,46.5,1,9,11,9,1,1,1
1082633,2017,05-05-2017,139,7,Punjab Kings,0,17.375,0,2,16,6,8,8,1
1082635,2017,06-05-2017,213,3,Mumbai Indians,1,53.25,0,9,11,5,1,1,1
1082636,2017,07-05-2017,159,6,Kolkata Knight Riders,0,22.714285714285715,1,2,16,8,3,3,1
1082638,2017,08-05-2017,139,7,Sunrisers Hyderabad,0,17.375,1,15,27,5,9,5,0
1082639,2017,09-05-2017,168,6,Punjab Kings,0,24.0,0,6,25,6,3,3,1
1082641,2017,11-05-2017,231,3,Punjab Kings,1,57.75,0,23,37,6,5,5,1
1082644,2017,13-05-2017,174,5,Mumbai Indians,0,29.0,0,20,10,5,3,3,1
1082646,2017,14-05-2017,162,6,Royal Challengers Bengaluru,0,23.142857142857142,0,9,11,8,1,8,0
1082648,2017,17-05-2017,48,7,Kolkata Knight Riders,0,6.0,1,2,16,9,3,3,1
1082649,2017,19-05-2017,108,10,Mumbai Indians,0,9.818181818181818,1,2,16,3,5,5,1
1136561,2018,07-04-2018,166,4,Chennai Super Kings,0,33.2,1,23,37,5,0,0,1
1136562,2018,08-04-2018,167,7,Punjab Kings,0,20.875,1,6,25,1,6,6,1
1136563,2018,08-04-2018,177,7,Kolkata Knight Riders,0,22.125,1,20,10,8,3,3,1
1136564,2018,09-04-2018,126,9,Sunrisers Hyderabad,0,12.6,1,15,27,7,9,9,1
1136565,2018,10-04-2018,203,6,Chennai Super Kings,1,29.0,1,7,18,3,0,0,1
1136566,2018,11-04-2018,71,5,Rajasthan Royals,0,11.833333333333334,0,17,29,7,1,1,1
1136567,2018,12-04-2018,148,8,Sunrisers Hyderabad,0,16.444444444444443,1,15,27,5,9,9,1
1136568,2018,13-04-2018,156,10,Royal Challengers Bengaluru,0,14.181818181818182,1,2,17,6,8,8,1
1136569,2018,14-04-2018,195,7,Delhi Capitals,1,24.375,1,23,37,5,1,1,1
1136570,2018,14-04-2018,139,8,Sunrisers Hyderabad,0,15.444444444444445,1,20,10,3,9,9,1
1136571,2018,15-04-2018,218,4,Rajasthan Royals,1,43.6,0,2,17,7,8,8,1
1136572,2018,15-04-2018,198,7,Punjab Kings,1,24.75,0,6,25,6,0,0,1
1136573,2018,16-04-2018,201,9,Kolkata Knight Riders,1,20.1,0,20,10,3,1,1,1
1136574,2018,17-04-2018,214,6,Mumbai Indians,1,30.571428571428573,0,23,37,5,8,8,1
1136575,2018,18-04-2018,161,8,Kolkata Knight Riders,0,17.88888888888889,1,17,29,7,3,3,1
1136576,2018,19-04-2018,194,3,Punjab Kings,1,48.5,0,6,25,6,9,6,0
1136577,2018,20-04-2018,205,5,Chennai Super Kings,1,34.166666666666664,0,27,20,0,7,7,1
1136578,2018,21-04-2018,125,7,Punjab Kings,0,15.625,1,20,10,3,6,6,1
1136579,2018,21-04-2018,175,5,Royal Challengers Bengaluru,0,29.166666666666668,1,2,17,1,8,8,1
1136580,2018,22-04-2018,183,3,Chennai Super Kings,0,45.75,0,15,27,0,9,9,1
1136581,2018,22-04-2018,168,7,Rajasthan Royals,0,21.0,1,17,29,5,7,5,0
1136582,2018,23-04-2018,144,8,Punjab Kings,0,16.0,0,9,0,6,1,1,1
1136583,2018,24-04-2018,119,10,Sunrisers Hyderabad,0,10.818181818181818,0,23,37,9,5,5,1
1136584,2018,25-04-2018,206,8,Chennai Super Kings,1,22.88888888888889,1,2,17,8,0,0,1
1136585,2018,26-04-2018,133,6,Sunrisers Hyderabad,0,19.0,0,15,27,9,6,6,1
1136586,2018,27-04-2018,220,4,Delhi Capitals,1,44.0,0,9,0,1,3,3,1
1136587,2018,28-04-2018,170,5,Mumbai Indians,0,28.333333333333332,1,27,20,0,5,5,1
1136588,2018,29-04-2018,152,7,Sunrisers Hyderabad,0,19.0,0,17,29,9,7,9,0
1136589,2018,29-04-2018,176,4,Kolkata Knight Riders,0,35.2,1,2,17,8,3,3,1
1136590,2018,30-04-2018,212,4,Chennai Super Kings,1,42.4,0,27,20,0,1,1,1
1136591,2018,01-05-2018,168,7,Royal Challengers Bengaluru,0,21.0,0,2,17,8,5,5,1
1136592,2018,02-05-2018,151,6,Delhi Capitals,0,21.571428571428573,0,9,0,1,7,7,1
1136593,2018,03-05-2018,178,5,Kolkata Knight Riders,0,29.666666666666668,1,20,10,0,3,3,1
1136594,2018,04-05-2018,175,6,Mumbai Indians,0,25.0,1,16,13,6,5,5,1
1136595,2018,05-05-2018,128,9,Chennai Super Kings,0,12.8,1,27,20,8,0,0,1
1136596,2018,05-05-2018,164,5,Sunrisers Hyderabad,0,27.333333333333332,1,15,27,1,9,1,0
1136597,2018,06-05-2018,182,4,Mumbai Indians,0,36.4,0,23,37,5,3,3,1
1136598,2018,06-05-2018,153,9,Punjab Kings,0,15.3,1,16,13,7,6,6,1
1136599,2018,07-05-2018,147,10,Sunrisers Hyderabad,0,13.363636363636363,0,15,27,9,8,8,1
1136600,2018,08-05-2018,159,8,Rajasthan Royals,0,17.666666666666668,0,17,29,7,6,7,0
1136601,2018,09-05-2018,211,6,Mumbai Indians,1,30.142857142857142,0,20,10,5,3,3,1
1136602,2018,10-05-2018,188,5,Sunrisers Hyderabad,0,31.333333333333332,1,9,0,1,9,1,0
1136603,2018,11-05-2018,177,4,Rajasthan Royals,0,35.4,1,17,29,0,7,0,0
1136604,2018,12-05-2018,246,6,Kolkata Knight Riders,1,35.142857142857146,0,16,13,3,6,6,1
1136605,2018,12-05-2018,182,4,Royal Challengers Bengaluru,0,36.4,1,9,0,1,8,8,1
1136606,2018,13-05-2018,180,4,Chennai Super Kings,0,36.0,1,27,20,9,0,0,1
